學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1080,宏國德霖科技大學,10131020,餐旅管理科,D 日,5 五專,361,145,216,40,39,31,39,18,54,24,45,31,38,-,-,-,-,1,1,01 新北市,2 技職
1080,宏國德霖科技大學,10131020,餐旅管理系,N 修,B 四技,190,106,84,20,18,19,18,27,22,27,17,-,-,-,-,-,-,13,9,01 新北市,2 技職
1080,宏國德霖科技大學,10131020,餐旅管理系,N 修,C 二技,105,44,61,-,-,-,-,27,31,13,27,-,-,-,-,-,-,4,3,01 新北市,2 技職
1080,宏國德霖科技大學,10131021,餐飲廚藝系,D 日,B 四技,338,155,183,31,36,36,34,34,42,50,69,-,-,-,-,-,-,4,2,01 新北市,2 技職
1080,宏國德霖科技大學,10131021,餐飲廚藝系,N 修,B 四技,158,101,57,19,14,26,12,41,28,12,2,-,-,-,-,-,-,3,1,01 新北市,2 技職
1080,宏國德霖科技大學,10131021,餐飲廚藝科,N 修,2 二專,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1080,宏國德霖科技大學,10151022,休閒事業管理系,D 日,B 四技,230,145,85,32,33,33,17,26,21,40,12,-,-,-,-,-,-,14,2,01 新北市,2 技職
1080,宏國德霖科技大學,10151022,休閒事業管理系_外國學生專班,D 日,B 四技,11,2,9,-,-,2,9,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1080,宏國德霖科技大學,10151022,休閒事業管理系,N 修,B 四技,140,91,49,23,8,23,7,20,13,16,19,-,-,-,-,-,-,9,2,01 新北市,2 技職
1081,東方設計大學,02111003,影視藝術系,D 日,B 四技,53,26,27,3,9,4,2,7,3,10,12,-,-,-,-,-,-,2,1,12 高雄市,2 技職
1081,東方設計大學,02111003,影視藝術科,D 日,5 五專,24,6,18,-,-,4,8,-,-,2,2,-,8,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02112011,動畫多媒體設計科,D 日,5 五專,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,12 高雄市,2 技職
1081,東方設計大學,02122014,流行商品設計系碩士班,D 日,M 碩士,16,6,10,2,7,1,1,2,1,-,1,1,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02122014,流行商品設計系,D 日,B 四技,32,13,19,-,-,-,-,-,-,11,19,-,-,-,-,-,-,2,-,12 高雄市,2 技職
1081,東方設計大學,02122014,流行商品設計科,D 日,5 五專,16,6,10,-,-,-,-,-,-,-,5,6,5,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02122018,文化創意設計研究所,D 日,D 博士,28,14,14,4,1,2,3,1,5,2,1,3,2,1,2,1,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02122018,文化創意設計研究所,D 日,M 碩士,19,11,8,7,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02122018,文化創意設計研究所,N 職,M 碩士,42,19,23,14,16,5,4,-,3,-,-,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02123016,遊戲與玩具設計科,D 日,5 五專,28,26,2,-,-,-,-,5,-,8,-,13,2,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02124017,室內設計系住居整合設計碩士班,D 日,M 碩士,16,7,9,5,5,-,4,1,-,1,-,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02124017,室內設計系,D 日,B 四技,63,44,19,4,3,1,-,8,4,18,8,-,-,-,-,-,-,13,4,12 高雄市,2 技職
1081,東方設計大學,02124017,室內設計科,D 日,5 五專,110,45,65,7,10,2,14,13,10,11,8,12,23,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02124017,室內設計系,N 修,C 二技,25,14,11,-,-,-,-,8,7,6,4,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02141002,美術工藝系碩士班,D 日,M 碩士,20,5,15,3,7,2,6,-,1,-,1,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02141002,美術工藝系,D 日,B 四技,47,21,26,-,-,4,2,5,11,12,12,-,-,-,-,-,-,-,1,12 高雄市,2 技職
1081,東方設計大學,02141002,美術工藝系美術專長,D 日,C 二技,24,12,12,-,-,-,-,6,5,4,7,-,-,-,-,-,-,2,-,12 高雄市,2 技職
1081,東方設計大學,02141002,美術工藝系美術專長(七年一貫學制),D 日,5 五專,27,10,17,-,-,-,-,7,10,-,-,3,7,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02141002,美術工藝科,D 日,5 五專,62,28,34,-,-,8,5,8,12,4,10,8,7,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02141002,美術工藝系,N 修,C 二技,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12 高雄市,2 技職
1081,東方設計大學,02141002,美術工藝科,N 修,2 二專,9,4,5,-,-,4,5,-,-,-,-,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,02152006,表演藝術學位學程,D 日,B 四技,4,2,2,-,-,-,-,-,-,1,1,-,-,-,-,-,-,1,1,12 高雄市,2 技職
1081,東方設計大學,04143020,設計行銷系,D 日,B 四技,91,51,40,1,2,8,12,5,4,29,18,-,-,-,-,-,-,8,4,12 高雄市,2 技職
1081,東方設計大學,04143020,設計行銷系,N 修,C 二技,201,116,85,-,-,-,-,57,50,52,32,-,-,-,-,-,-,7,3,12 高雄市,2 技職
1081,東方設計大學,04143020,設計行銷科,N 修,2 二專,59,36,23,17,9,16,14,-,-,-,-,-,-,-,-,-,-,3,-,12 高雄市,2 技職
1081,東方設計大學,06132008,遊戲與動畫設計系,D 日,B 四技,69,42,27,3,5,8,1,7,9,19,11,-,-,-,-,-,-,5,1,12 高雄市,2 技職
1081,東方設計大學,06132008,遊戲與動畫設計科,D 日,5 五專,77,41,36,8,5,5,9,4,6,16,7,8,9,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,10121032,時尚美妝設計系碩士班,D 日,M 碩士,10,1,9,1,5,-,3,-,1,-,-,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,10121032,時尚美妝設計系,D 日,B 四技,6,3,3,-,-,-,-,-,-,3,3,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,10121032,時尚美妝設計科,D 日,5 五專,9,-,9,-,-,-,-,-,-,-,5,-,3,-,-,-,-,-,1,12 高雄市,2 技職
1081,東方設計大學,10121032,時尚美妝設計系,N 修,B 四技,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,12 高雄市,2 技職
1081,東方設計大學,10131025,餐飲管理系,D 日,B 四技,87,54,33,3,8,4,2,13,9,17,4,-,-,-,-,-,-,17,10,12 高雄市,2 技職
1081,東方設計大學,10131025,餐飲管理科,D 日,5 五專,90,42,48,3,3,4,13,13,8,8,14,12,7,-,-,-,-,2,3,12 高雄市,2 技職
1081,東方設計大學,10131025,餐飲管理系,N 修,B 四技,44,34,10,-,-,1,2,11,3,20,3,-,-,-,-,-,-,2,2,12 高雄市,2 技職
1081,東方設計大學,10131025,餐飲管理系,N 修,C 二技,13,8,5,-,-,-,-,4,2,4,1,-,-,-,-,-,-,-,2,12 高雄市,2 技職
1081,東方設計大學,10131025,餐飲管理科,N 修,2 二專,7,3,4,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1081,東方設計大學,10151028,觀光與休閒事業管理系,D 日,B 四技,24,14,10,-,-,-,-,-,-,-,3,-,-,-,-,-,-,14,7,12 高雄市,2 技職
1081,東方設計大學,10151028,觀光與休閒事業管理科,D 日,5 五專,13,7,6,-,-,-,-,-,-,-,-,7,5,-,-,-,-,-,1,12 高雄市,2 技職
1082,崇右影藝科技大學,02111009,數位媒體設計系,D 日,B 四技,61,41,20,-,-,-,-,13,6,24,9,-,-,-,-,-,-,4,5,17 基隆市,2 技職
1082,崇右影藝科技大學,02111009,數位媒體設計科,D 日,5 五專,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,17 基隆市,2 技職
1082,崇右影藝科技大學,02112008,視覺傳達設計系,D 日,B 四技,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,17 基隆市,2 技職
1082,崇右影藝科技大學,02122007,時尚造型設計系,D 日,B 四技,178,27,151,14,53,2,25,4,42,3,16,-,-,-,-,-,-,4,15,17 基隆市,2 技職
1082,崇右影藝科技大學,02123011,創意商品設計系,D 日,B 四技,7,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1,17 基隆市,2 技職
1082,崇右影藝科技大學,02131001,攝影學士學位學程,D 日,B 四技,10,5,5,-,-,-,-,4,5,-,-,-,-,-,-,-,-,1,-,17 基隆市,2 技職
1082,崇右影藝科技大學,02152002,演藝事業系,D 日,B 四技,366,171,195,40,56,28,30,47,47,45,57,-,-,-,-,-,-,11,5,17 基隆市,2 技職
1082,崇右影藝科技大學,02152004,表演藝術系,D 日,B 四技,404,163,241,65,99,31,49,28,63,19,17,-,-,-,-,-,-,20,13,17 基隆市,2 技職
1082,崇右影藝科技大學,02191035,文化創意研究所,D 日,M 碩士,39,22,17,6,8,9,5,5,1,1,3,1,-,-,-,-,-,-,-,17 基隆市,2 技職
1082,崇右影藝科技大學,03211013,影視傳播系,D 日,B 四技,259,137,122,29,38,36,32,51,41,14,9,-,-,-,-,-,-,7,2,17 基隆市,2 技職
1082,崇右影藝科技大學,04191018,經營管理系碩士班,D 日,M 碩士,24,14,10,-,-,13,9,1,1,-,-,-,-,-,-,-,-,-,-,17 基隆市,2 技職
1082,崇右影藝科技大學,04191018,經營管理系,D 日,B 四技,78,39,39,-,-,-,-,-,-,38,37,-,-,-,-,-,-,1,2,17 基隆市,2 技職
1082,崇右影藝科技大學,04191018,經營管理科,D 日,5 五專,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,17 基隆市,2 技職
1082,崇右影藝科技大學,04191018,經營管理系,N 修,C 二技,137,77,60,-,-,-,-,-,-,73,57,-,-,-,-,-,-,4,3,17 基隆市,2 技職
1082,崇右影藝科技大學,04191018,經營管理科,N 修,2 二專,134,76,58,-,-,69,55,-,-,-,-,-,-,-,-,-,-,7,3,17 基隆市,2 技職
1082,崇右影藝科技大學,10151032,觀光旅遊管理系,D 日,B 四技,142,77,65,-,-,-,-,35,34,38,31,-,-,-,-,-,-,4,-,17 基隆市,2 技職
1082,崇右影藝科技大學,10151032,觀光旅遊管理科,D 日,5 五專,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,17 基隆市,2 技職
1082,崇右影藝科技大學,10151032,觀光旅遊管理系,N 修,C 二技,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,17 基隆市,2 技職
1082,崇右影藝科技大學,10151032,觀光旅遊管理科,N 修,2 二專,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,17 基隆市,2 技職
1082,崇右影藝科技大學,10152033,休閒事業經營系,D 日,B 四技,64,30,34,-,-,-,-,-,-,29,32,-,-,-,-,-,-,1,2,17 基隆市,2 技職
1083,台北海洋科技大學,02112004,視覺傳達設計系,D 日,B 四技,114,53,61,10,15,6,7,13,18,14,18,-,-,-,-,-,-,10,3,01 新北市,2 技職
1083,台北海洋科技大學,02112004,視覺傳達設計科,D 日,5 五專,26,8,18,-,-,-,-,-,-,5,5,1,10,-,-,-,-,2,3,01 新北市,2 技職
1083,台北海洋科技大學,02122002,時尚造型設計管理系,D 日,B 四技,222,34,188,10,41,6,42,4,42,13,36,-,-,-,-,-,-,1,27,01 新北市,2 技職
1083,台北海洋科技大學,02122002,時尚造型設計管理系,N 修,C 二技,63,19,44,-,-,-,-,10,29,9,15,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,02122002,時尚造型設計管理科,N 修,2 二專,15,9,6,-,-,8,6,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1083,台北海洋科技大學,02122003,電競數位遊戲與動畫設計系,D 日,B 四技,141,103,38,37,11,19,7,21,4,16,12,-,-,-,-,-,-,10,4,01 新北市,2 技職
1083,台北海洋科技大學,02122003,電競數位遊戲與動畫設計系,D 日,C 二技,40,27,13,-,-,-,-,16,5,9,5,-,-,-,-,-,-,2,3,01 新北市,2 技職
1083,台北海洋科技大學,02122003,電競數位遊戲與動畫設計科,D 日,5 五專,170,127,43,18,13,27,7,28,9,23,5,25,4,-,-,-,-,6,5,01 新北市,2 技職
1083,台北海洋科技大學,02122031,電競數位遊戲與動畫設計系_國際學生產學合作專班,D 日,B 四技,23,11,12,11,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,02152034,演藝時尚事業管理系,D 日,B 四技,114,61,53,16,14,7,8,13,15,10,8,-,-,-,-,-,-,15,8,01 新北市,2 技職
1083,台北海洋科技大學,07163012,輪機工程系,D 日,B 四技,182,180,2,41,1,31,-,54,-,46,1,-,-,-,-,-,-,8,-,01 新北市,2 技職
1083,台北海洋科技大學,07163012,輪機工程系,D 日,C 二技,38,36,2,-,-,-,-,17,-,15,2,-,-,-,-,-,-,4,-,01 新北市,2 技職
1083,台北海洋科技大學,07163012,輪機工程科,D 日,2 二專,34,34,-,16,-,17,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1083,台北海洋科技大學,07163012,輪機工程系_現役軍人營區在職專班,N 修,C 二技,56,56,-,-,-,-,-,29,-,27,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,07163012,輪機工程科,N 修,2 二專,34,33,1,25,1,7,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1083,台北海洋科技大學,07163012,輪機工程系_現役軍人營區在職專班,N 修,2 二專,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1083,台北海洋科技大學,07211030,食品健康科技系碩士班,D 日,M 碩士,28,13,15,5,4,5,8,1,1,2,2,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,07211030,食品健康科技系,D 日,B 四技,116,61,55,10,12,11,13,11,17,19,12,-,-,-,-,-,-,10,1,01 新北市,2 技職
1083,台北海洋科技大學,09211016,健康促進與銀髮保健系,D 日,B 四技,156,57,99,21,23,11,23,14,25,6,23,-,-,-,-,-,-,5,5,01 新北市,2 技職
1083,台北海洋科技大學,09211016,健康促進與銀髮保健系_多元培力專班,N 修,B 四技,10,7,3,4,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,09211016,健康促進與銀髮保健系,N 修,B 四技,133,63,70,21,19,14,35,13,8,15,8,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,09231017,健康照顧社會工作系,D 日,B 四技,147,51,96,16,29,8,22,18,23,8,22,-,-,-,-,-,-,1,-,01 新北市,2 技職
1083,台北海洋科技大學,09231017,健康照顧社會工作系,N 修,C 二技,320,87,233,-,-,-,-,50,118,36,112,-,-,-,-,-,-,1,3,01 新北市,2 技職
1083,台北海洋科技大學,10131019,餐飲管理系,D 日,B 四技,158,99,59,30,12,17,9,18,15,23,20,-,-,-,-,-,-,11,3,01 新北市,2 技職
1083,台北海洋科技大學,10131019,餐飲管理系_國際學生產學合作專班,D 日,B 四技,65,30,35,10,22,-,-,-,-,20,13,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,10131019,餐飲管理科,D 日,5 五專,145,75,70,14,17,14,14,16,16,15,13,14,8,-,-,-,-,2,2,01 新北市,2 技職
1083,台北海洋科技大學,10131019,餐飲管理系,N 修,B 四技,73,38,35,12,11,6,7,8,6,9,9,-,-,-,-,-,-,3,2,01 新北市,2 技職
1083,台北海洋科技大學,10151022,海洋休閒觀光管理系碩士班,D 日,M 碩士,59,32,27,15,13,13,12,3,2,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,10151022,海洋休閒觀光管理系,D 日,B 四技,120,76,44,24,8,11,7,20,17,15,9,-,-,-,-,-,-,6,3,01 新北市,2 技職
1083,台北海洋科技大學,10151022,海洋休閒觀光管理系,D 日,C 二技,56,37,19,-,-,-,-,21,7,12,9,-,-,-,-,-,-,4,3,01 新北市,2 技職
1083,台北海洋科技大學,10151035,觀光旅遊事業管理系,D 日,B 四技,132,60,72,21,15,16,23,8,16,10,10,-,-,-,-,-,-,5,8,01 新北市,2 技職
1083,台北海洋科技大學,10151035,觀光旅遊事業管理科,D 日,5 五專,95,43,52,12,8,3,9,9,14,8,13,8,6,-,-,-,-,3,2,01 新北市,2 技職
1083,台北海洋科技大學,10152024,海洋運動休閒系,D 日,B 四技,241,175,66,55,14,28,13,34,16,34,18,-,-,-,-,-,-,24,5,01 新北市,2 技職
1083,台北海洋科技大學,10152024,海洋運動休閒科,D 日,5 五專,155,115,40,24,8,23,7,25,7,14,12,23,6,-,-,-,-,6,-,01 新北市,2 技職
1083,台北海洋科技大學,10412028,海空物流與行銷管理系碩士班,D 日,M 碩士,56,37,19,16,7,18,4,2,2,1,6,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,10412028,海空物流與行銷管理系,D 日,B 四技,111,52,59,16,15,9,16,11,13,13,14,-,-,-,-,-,-,3,1,01 新北市,2 技職
1083,台北海洋科技大學,10412028,海空物流與行銷管理系,D 日,C 二技,50,25,25,-,-,-,-,6,16,17,9,-,-,-,-,-,-,2,-,01 新北市,2 技職
1083,台北海洋科技大學,10412028,海空物流與行銷管理科,D 日,5 五專,105,58,47,5,8,10,8,21,13,10,12,11,6,-,-,-,-,1,-,01 新北市,2 技職
1083,台北海洋科技大學,10412028,海空物流與行銷管理系,N 修,C 二技,31,20,11,-,-,-,-,20,11,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,10414029,航海系,D 日,B 四技,134,124,10,30,5,27,1,35,3,23,1,-,-,-,-,-,-,9,-,01 新北市,2 技職
1083,台北海洋科技大學,10414029,航海系_多元培力專班,D 日,B 四技,61,47,14,31,9,15,4,1,1,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,10414029,航海科,D 日,2 二專,17,15,2,5,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,10414029,航海系_現役軍人營區在職專班,N 修,C 二技,46,39,7,-,-,-,-,25,4,14,3,-,-,-,-,-,-,-,-,01 新北市,2 技職
1083,台北海洋科技大學,10414029,航海科,N 修,2 二專,31,30,1,21,1,8,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1084,亞東科技大學,02123001,工商業設計系,D 日,B 四技,331,111,220,37,48,30,57,13,62,29,50,-,-,-,-,-,-,2,3,01 新北市,2 技職
1084,亞東科技大學,04132003,行銷與流通管理系碩士班,D 日,M 碩士,16,13,3,6,2,4,1,2,-,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1084,亞東科技大學,04132003,行銷與流通管理系,D 日,B 四技,287,126,161,27,38,32,37,29,47,35,36,-,-,-,-,-,-,3,3,01 新北市,2 技職
1084,亞東科技大學,04133005,醫務管理系,D 日,B 四技,325,86,239,13,48,23,59,26,61,21,71,-,-,-,-,-,-,3,-,01 新北市,2 技職
1084,亞東科技大學,04199006,工業管理系,D 日,B 四技,286,251,35,61,5,55,10,61,6,61,11,-,-,-,-,-,-,13,3,01 新北市,2 技職
1084,亞東科技大學,06131008,資訊管理系,D 日,B 四技,284,207,77,35,22,49,17,56,18,51,17,-,-,-,-,-,-,16,3,01 新北市,2 技職
1084,亞東科技大學,07141009,電機工程系,D 日,B 四技,501,482,19,87,4,121,3,120,5,136,7,-,-,-,-,-,-,18,-,01 新北市,2 技職
1084,亞東科技大學,07141010,電子工程系,D 日,B 四技,488,459,29,105,8,90,11,118,7,131,3,-,-,-,-,-,-,15,-,01 新北市,2 技職
1084,亞東科技大學,07141012,通訊工程系碩士班,D 日,M 碩士,25,22,3,7,2,8,-,6,-,1,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1084,亞東科技大學,07141012,通訊工程系,D 日,B 四技,342,329,13,82,4,79,4,83,3,68,2,-,-,-,-,-,-,17,-,01 新北市,2 技職
1084,亞東科技大學,07151014,機械工程系,D 日,B 四技,618,585,33,128,9,150,8,139,10,150,6,-,-,-,-,-,-,18,-,01 新北市,2 技職
1084,亞東科技大學,07192019,材料與纖維系應用科技碩士班,D 日,M 碩士,10,8,2,4,1,3,-,1,-,-,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1084,亞東科技大學,07192019,材料與纖維系,D 日,B 四技,337,153,184,18,45,43,40,39,40,43,53,-,-,-,-,-,-,10,6,01 新北市,2 技職
1084,亞東科技大學,09131021,護理系,D 日,B 四技,49,16,33,6,6,4,14,6,13,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1084,亞東科技大學,09131021,護理系,D 日,C 二技,177,8,169,-,-,-,-,5,85,3,84,-,-,-,-,-,-,-,-,01 新北市,2 技職
1084,亞東科技大學,09131021,護理系,N 修,C 二技,147,1,146,-,-,-,-,-,50,-,50,1,46,-,-,-,-,-,-,01 新北市,2 技職
1125,中信金融管理學院,04121014,財務金融學系,D 日,B 學士,171,105,66,31,19,28,19,14,17,27,11,-,-,-,-,-,-,5,-,21 臺南市,1 一般
1125,中信金融管理學院,04131012,企業管理學系金融管理碩士班,D 日,M 碩士,62,32,30,14,18,9,8,5,4,4,-,-,-,-,-,-,-,-,-,21 臺南市,1 一般
1125,中信金融管理學院,04131012,企業管理學系,D 日,B 學士,158,97,61,33,17,26,14,22,6,14,24,-,-,-,-,-,-,2,-,21 臺南市,1 一般
1125,中信金融管理學院,04131012,企業管理學系金融管理碩士在職專班,N 職,M 碩士,37,15,22,11,19,4,3,-,-,-,-,-,-,-,-,-,-,-,-,21 臺南市,1 一般
1125,中信金融管理學院,04199032,金融管理學院學士班,D 日,B 學士,154,96,58,43,12,16,20,18,10,19,16,-,-,-,-,-,-,-,-,21 臺南市,1 一般
1125,中信金融管理學院,04212022,財經法律學系,D 日,M 碩士,31,15,16,5,9,3,6,6,-,1,1,-,-,-,-,-,-,-,-,21 臺南市,1 一般
1125,中信金融管理學院,04212022,財經法律學系,D 日,B 學士,164,85,79,25,26,18,23,17,16,23,14,-,-,-,-,-,-,2,-,21 臺南市,1 一般
1125,中信金融管理學院,06131033,人工智慧學系,D 日,B 學士,118,87,31,39,9,21,11,27,11,-,-,-,-,-,-,-,-,-,-,21 臺南市,1 一般
1125,中信金融管理學院,06131034,科技金融研究所,D 日,M 碩士,24,11,13,7,8,4,5,-,-,-,-,-,-,-,-,-,-,-,-,21 臺南市,1 一般
1148,大漢技術學院,02122001,珠寶技術系,D 日,B 四技,5,3,2,-,-,-,-,-,-,3,2,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1148,大漢技術學院,04131005,企業管理系流通與行銷管理碩士班,D 日,M 碩士,40,19,21,8,11,6,8,5,2,-,-,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1148,大漢技術學院,04131005,企業管理系,D 日,B 四技,19,8,11,-,-,-,-,2,3,5,6,-,-,-,-,-,-,1,2,15 花蓮縣,2 技職
1148,大漢技術學院,04131005,企業管理系,N 修,B 四技,70,41,29,11,17,14,3,8,3,5,6,-,-,-,-,-,-,3,-,15 花蓮縣,2 技職
1148,大漢技術學院,04131005,企業管理系,N 修,C 二技,105,50,55,-,-,-,-,28,23,22,32,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1148,大漢技術學院,04131005,企業管理科,N 修,2 二專,35,16,19,7,15,9,4,-,-,-,-,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1148,大漢技術學院,07151017,機械工程系,D 日,B 四技,35,34,1,-,-,14,-,10,1,7,-,-,-,-,-,-,-,3,-,15 花蓮縣,2 技職
1148,大漢技術學院,07321019,土木工程與環境資源管理系碩士班,D 日,M 碩士,47,32,15,13,6,10,6,9,3,-,-,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1148,大漢技術學院,07321019,土木工程與環境資源管理系,D 日,B 四技,23,18,5,-,-,-,-,7,1,9,4,-,-,-,-,-,-,2,-,15 花蓮縣,2 技職
1148,大漢技術學院,07321019,土木工程與環境資源管理系,N 修,B 四技,98,76,22,19,6,26,7,15,6,15,3,-,-,-,-,-,-,1,-,15 花蓮縣,2 技職
1148,大漢技術學院,07321019,土木工程與環境資源管理系,N 修,C 二技,62,47,15,-,-,-,-,24,7,19,8,-,-,-,-,-,-,4,-,15 花蓮縣,2 技職
1148,大漢技術學院,07321019,土木工程與環境資源管理科,N 修,2 二專,33,21,12,11,5,10,6,-,-,-,-,-,-,-,-,-,-,-,1,15 花蓮縣,2 技職
1148,大漢技術學院,10152028,休閒遊憩與觀光餐旅管理系,D 日,B 四技,115,49,66,18,11,10,18,10,15,7,20,-,-,-,-,-,-,4,2,15 花蓮縣,2 技職
1148,大漢技術學院,10152028,休閒遊憩與觀光餐旅管理系,N 修,B 四技,126,71,55,16,16,17,14,18,15,17,8,-,-,-,-,-,-,3,2,15 花蓮縣,2 技職
1148,大漢技術學院,10152028,休閒遊憩與觀光餐旅管理系,N 修,C 二技,52,21,31,-,-,-,-,9,18,10,13,-,-,-,-,-,-,2,-,15 花蓮縣,2 技職
1148,大漢技術學院,10152028,休閒遊憩與觀光餐旅管理科,N 修,2 二專,39,18,21,10,10,8,10,-,-,-,-,-,-,-,-,-,-,-,1,15 花蓮縣,2 技職
1159,和春技術學院,02112004,多媒體設計系,D 日,B 四技,2,2,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1159,和春技術學院,02112004,多媒體設計科,D 日,5 五專,7,3,4,-,-,-,-,-,-,1,2,2,2,-,-,-,-,-,-,12 高雄市,2 技職
1159,和春技術學院,02121033,流行時尚造型設計系,D 日,B 四技,6,-,6,-,-,-,1,-,1,-,4,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1159,和春技術學院,02121033,流行時尚造型設計系,N 修,B 四技,3,-,3,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,12 高雄市,2 技職
1159,和春技術學院,02121033,流行時尚造型設計系,N 修,C 二技,4,3,1,-,-,-,-,-,-,3,1,-,-,-,-,-,-,-,-,12 高雄市,2 技職
